User_ID,Age,Gender,Location_ID,Location_Name,Category,Rating,Review,Visit_Date,Duration,Activity,Companions,Accommodation,Price_Range,Local_Cuisine_Rating,Weather_Preference,Transport,Is_Family_Friendly,Language_Barrier,Budget,Recommend
493,64,Female,1004,Taj Mahal,Adventure,3,Breathtaking experience,2023-12-22,2.5,Shopping,1,Hostel,High,5,Warm,Bike,0,0,1000,0
667,45,Other,1545,Great Wall of China,Historical,2,Amazing view,2020-08-07,6.9,Photography,0,Airbnb,Low,3,Cool,Taxi,0,1,500,1
443,37,Female,1072,Machu Picchu,Urban,2,Too crowded,2024-07-23,1.6,Photography,4,Hostel,Medium,1,Cool,Car,0,1,500,0
404,63,Male,1454,Grand Canyon,Urban,2,Breathtaking experience,2020-06-28,7.2,Photography,5,Guesthouse,High,4,Moderate,Public Transport,1,1,5000,1
829,18,Female,1583,Eiffel Tower,Historical,3,Not worth the visit,2022-12-14,2.9,Hiking,4,Resort,Low,1,Moderate,Public Transport,0,0,1500,1
820,45,Male,1450,Taj Mahal,Adventure,3,Amazing view,2024-03-09,8.6,Shopping,2,Guesthouse,High,5,Warm,Car,1,0,1000,0
703,44,Female,1842,Machu Picchu,Historical,3,Too crowded,2022-07-09,2.8,Photography,5,Hostel,High,3,Warm,Walking,0,0,1500,0
918,19,Male,1628,Grand Canyon,Historical,4,Too crowded,2021-04-25,3.3,Hiking,5,Hotel,High,3,Cool,Taxi,0,0,500,0
376,64,Male,1123,Great Wall of China,Historical,3,Breathtaking experience,2020-11-23,6.6,Shopping,0,Guesthouse,Medium,1,Warm,Car,0,1,1000,0
513,41,Other,1554,Machu Picchu,Historical,3,Too crowded,2023-11-06,2.6,Shopping,3,Airbnb,Low,1,Moderate,Walking,1,1,3000,0
610,58,Female,1130,Grand Canyon,Nature,3,Too crowded,2021-02-21,4.3,Dining,4,Hostel,High,5,Moderate,Car,1,1,1000,0
571,32,Other,1154,Eiffel Tower,Urban,3,Too crowded,2021-07-26,1.5,Dining,2,Guesthouse,Low,2,Warm,Public Transport,1,0,1000,1
712,48,Female,1336,Eiffel Tower,Urban,5,Amazing view,2023-10-29,6.5,Hiking,1,Resort,Low,4,Cool,Bike,1,1,1000,1
263,59,Female,1337,Machu Picchu,Adventure,2,Loved the architecture,2023-04-03,7.0,Sightseeing,5,Resort,High,2,Moderate,Walking,0,1,1000,1
779,33,Male,1713,Great Wall of China,Nature,1,Breathtaking experience,2021-06-01,7.2,Sightseeing,3,Hostel,Low,4,Cool,Car,0,0,3000,1
930,44,Female,1684,Eiffel Tower,Historical,4,Loved the architecture,2020-12-02,2.3,Dining,0,Guesthouse,High,4,Warm,Public Transport,0,0,2000,1
684,43,Male,1899,Grand Canyon,Urban,5,Amazing view,2023-12-26,5.3,Dining,1,Airbnb,High,1,Moderate,Public Transport,1,1,5000,0
552,34,Male,1870,Great Wall of China,Adventure,3,Too crowded,2020-11-08,6.3,Sightseeing,3,Guesthouse,Medium,3,Cool,Walking,1,0,500,1
482,65,Female,1214,Eiffel Tower,Urban,1,Amazing view,2022-12-12,8.4,Dining,5,Airbnb,Medium,2,Cool,Bike,1,1,500,1
923,18,Female,1174,Machu Picchu,Urban,5,Breathtaking experience,2022-03-20,9.6,Hiking,1,Hostel,Medium,1,Cool,Bike,1,1,500,1
321,52,Female,1515,Taj Mahal,Urban,3,Not worth the visit,2022-07-07,10.0,Photography,3,Hostel,Medium,5,Moderate,Public Transport,0,1,1000,0
963,42,Other,1417,Machu Picchu,Adventure,1,Not worth the visit,2023-06-22,6.8,Dining,4,Hotel,Low,3,Warm,Public Transport,0,1,3000,0
335,43,Male,1452,Great Wall of China,Historical,5,Amazing view,2020-04-04,4.6,Sightseeing,0,Hostel,Medium,5,Cool,Bike,1,1,5000,1
404,69,Other,1951,Grand Canyon,Nature,4,Loved the architecture,2020-04-06,7.2,Shopping,2,Guesthouse,Medium,4,Moderate,Car,1,1,500,1
375,36,Male,1681,Grand Canyon,Nature,4,Not worth the visit,2021-01-19,1.7,Sightseeing,1,Hotel,High,1,Warm,Bike,1,0,1000,1
598,31,Male,1885,Grand Canyon,Adventure,5,Loved the architecture,2022-02-08,1.3,Sightseeing,1,Hostel,Medium,5,Warm,Car,0,1,3000,0
438,64,Other,1794,Machu Picchu,Historical,4,Too crowded,2020-09-23,7.1,Shopping,0,Hostel,High,3,Moderate,Bike,1,1,5000,0
610,18,Other,1924,Machu Picchu,Nature,3,Amazing view,2021-04-23,6.2,Dining,2,Hotel,Medium,5,Warm,Bike,1,0,5000,0
595,56,Female,1884,Machu Picchu,Adventure,5,Loved the architecture,2023-12-12,8.6,Shopping,0,Hostel,High,2,Cool,Walking,1,0,1000,0
490,54,Male,1311,Taj Mahal,Historical,1,Not worth the visit,2023-07-11,3.6,Photography,2,Hotel,Medium,3,Moderate,Taxi,0,1,3000,0
879,23,Female,1795,Great Wall of China,Urban,4,Breathtaking experience,2020-11-09,8.2,Hiking,1,Airbnb,Medium,1,Moderate,Public Transport,1,0,1000,1
252,21,Female,1908,Eiffel Tower,Urban,1,Not worth the visit,2022-01-02,2.4,Hiking,4,Resort,High,4,Cool,Public Transport,1,1,3000,1
369,69,Other,1924,Great Wall of China,Adventure,2,Loved the architecture,2020-03-19,9.1,Dining,1,Resort,Medium,5,Moderate,Car,0,0,2000,0
910,36,Male,1266,Grand Canyon,Urban,5,Breathtaking experience,2022-02-04,1.8,Sightseeing,4,Resort,Medium,1,Moderate,Walking,1,1,1500,0
257,39,Female,1268,Machu Picchu,Adventure,5,Amazing view,2020-03-25,5.6,Hiking,1,Airbnb,Low,1,Cool,Public Transport,0,1,5000,0
287,65,Male,1237,Machu Picchu,Historical,1,Breathtaking experience,2021-10-22,9.1,Photography,2,Resort,Medium,3,Warm,Public Transport,1,0,5000,0
880,28,Other,1565,Grand Canyon,Adventure,2,Loved the architecture,2021-11-29,5.8,Shopping,1,Hostel,Low,5,Warm,Car,1,1,2000,0
723,65,Other,1989,Great Wall of China,Historical,2,Too crowded,2020-09-19,7.2,Shopping,5,Hotel,High,5,Warm,Walking,1,1,1500,0
974,30,Other,1985,Taj Mahal,Adventure,3,Not worth the visit,2023-06-03,4.5,Shopping,3,Guesthouse,Low,1,Warm,Bike,0,1,2000,1
986,22,Female,1574,Taj Mahal,Adventure,4,Too crowded,2020-09-14,1.2,Hiking,1,Hostel,Medium,1,Cool,Car,0,1,1500,1
662,26,Male,1188,Taj Mahal,Nature,4,Loved the architecture,2021-10-28,9.0,Sightseeing,1,Hotel,Medium,4,Moderate,Bike,1,0,1500,0
864,57,Other,1125,Eiffel Tower,Nature,5,Not worth the visit,2022-11-30,9.7,Shopping,0,Hotel,High,3,Warm,Public Transport,1,0,1000,0
467,20,Female,1102,Machu Picchu,Adventure,3,Loved the architecture,2020-12-06,7.6,Shopping,3,Hotel,Medium,3,Cool,Public Transport,0,0,5000,1
162,47,Other,1695,Great Wall of China,Adventure,2,Breathtaking experience,2021-11-12,4.3,Photography,0,Hotel,Low,4,Moderate,Bike,0,1,1000,0
312,24,Female,1628,Great Wall of China,Historical,5,Not worth the visit,2023-10-03,9.8,Photography,5,Airbnb,High,3,Moderate,Taxi,0,1,5000,0
534,26,Other,1742,Grand Canyon,Adventure,2,Not worth the visit,2022-08-15,9.9,Sightseeing,4,Hostel,Medium,1,Moderate,Public Transport,1,0,5000,1
489,40,Female,1183,Taj Mahal,Urban,1,Loved the architecture,2022-12-14,10.0,Dining,0,Airbnb,High,2,Cool,Bike,1,0,2000,1
537,34,Other,1396,Great Wall of China,Nature,1,Breathtaking experience,2024-07-22,8.8,Sightseeing,0,Hostel,Medium,4,Warm,Public Transport,0,0,1000,1
423,33,Male,1291,Eiffel Tower,Urban,3,Breathtaking experience,2023-04-30,6.9,Hiking,5,Guesthouse,High,2,Warm,Bike,1,0,5000,0
199,70,Other,1613,Grand Canyon,Nature,4,Not worth the visit,2021-11-11,5.5,Sightseeing,2,Resort,Low,4,Moderate,Walking,1,1,2000,0
981,52,Male,1182,Machu Picchu,Nature,3,Breathtaking experience,2021-04-26,1.1,Dining,2,Airbnb,High,5,Cool,Bike,1,0,2000,1
576,37,Female,1897,Machu Picchu,Urban,2,Breathtaking experience,2023-09-10,7.8,Dining,3,Hotel,Low,3,Warm,Walking,1,1,500,0
217,60,Other,1035,Taj Mahal,Adventure,1,Loved the architecture,2024-03-29,2.6,Dining,2,Hotel,High,1,Cool,Public Transport,0,1,500,0
741,54,Male,1732,Eiffel Tower,Adventure,5,Not worth the visit,2022-09-08,3.0,Hiking,0,Hostel,Medium,5,Moderate,Walking,1,0,3000,0
410,33,Female,1954,Taj Mahal,Adventure,5,Loved the architecture,2024-09-04,2.4,Hiking,5,Hostel,Medium,4,Cool,Bike,1,1,1500,1
825,19,Female,1328,Grand Canyon,Historical,3,Amazing view,2020-06-05,5.7,Dining,4,Hotel,Medium,4,Moderate,Walking,1,0,5000,1
669,32,Other,1203,Taj Mahal,Nature,1,Too crowded,2022-10-04,2.0,Shopping,5,Guesthouse,High,3,Moderate,Bike,1,0,2000,0
673,62,Female,1501,Grand Canyon,Urban,1,Amazing view,2023-05-26,8.9,Photography,5,Resort,Low,1,Moderate,Taxi,1,0,500,0
757,49,Female,1738,Great Wall of China,Adventure,4,Loved the architecture,2023-05-18,2.9,Sightseeing,3,Resort,Medium,4,Cool,Taxi,0,0,500,0
975,31,Female,1561,Machu Picchu,Adventure,3,Breathtaking experience,2023-08-18,9.6,Shopping,4,Resort,High,2,Cool,Car,0,1,1000,1
382,53,Female,1322,Eiffel Tower,Urban,4,Not worth the visit,2022-09-06,2.2,Dining,3,Guesthouse,High,3,Cool,Taxi,0,1,5000,1
764,45,Female,1142,Grand Canyon,Nature,2,Not worth the visit,2023-01-02,2.1,Photography,0,Hotel,Medium,5,Moderate,Walking,1,1,1500,1
659,24,Female,1393,Machu Picchu,Historical,5,Breathtaking experience,2021-03-16,4.6,Shopping,0,Airbnb,Medium,5,Warm,Walking,0,1,2000,0
514,26,Female,1466,Great Wall of China,Nature,3,Not worth the visit,2022-03-06,3.0,Sightseeing,4,Airbnb,Low,3,Moderate,Taxi,1,0,5000,1
698,58,Other,1328,Machu Picchu,Adventure,1,Amazing view,2024-05-25,5.4,Sightseeing,1,Resort,High,2,Cool,Taxi,0,0,2000,1
627,65,Male,1688,Great Wall of China,Nature,5,Breathtaking experience,2022-05-06,2.3,Hiking,3,Guesthouse,High,1,Cool,Walking,0,0,2000,1
890,54,Male,1165,Great Wall of China,Adventure,3,Not worth the visit,2023-07-26,6.2,Shopping,2,Hostel,Medium,4,Cool,Bike,1,1,5000,1
658,41,Male,1018,Eiffel Tower,Adventure,4,Amazing view,2022-01-15,6.5,Sightseeing,4,Airbnb,Medium,4,Warm,Walking,1,0,2000,1
367,66,Male,1590,Great Wall of China,Nature,5,Breathtaking experience,2020-12-14,8.8,Photography,5,Hostel,Medium,5,Moderate,Taxi,0,1,1000,1
963,64,Male,1501,Grand Canyon,Adventure,2,Loved the architecture,2022-08-23,8.9,Hiking,1,Resort,Medium,4,Warm,Car,0,0,1500,0
852,59,Female,1098,Great Wall of China,Adventure,1,Loved the architecture,2022-04-19,1.9,Photography,3,Airbnb,Medium,1,Warm,Walking,1,0,1500,1
332,18,Male,1475,Taj Mahal,Adventure,4,Loved the architecture,2024-06-06,5.7,Shopping,4,Airbnb,High,4,Warm,Walking,1,1,5000,0
128,66,Male,1334,Machu Picchu,Adventure,5,Not worth the visit,2021-03-23,1.2,Photography,5,Resort,Medium,1,Cool,Car,0,1,3000,1
120,55,Male,1050,Grand Canyon,Urban,5,Breathtaking experience,2021-04-24,3.1,Sightseeing,3,Resort,Medium,2,Moderate,Bike,0,1,3000,0
875,40,Female,1587,Machu Picchu,Nature,1,Too crowded,2021-12-04,4.5,Photography,0,Hostel,Low,5,Warm,Car,0,0,2000,1
935,19,Other,1638,Great Wall of China,Nature,5,Loved the architecture,2024-01-23,2.9,Dining,5,Guesthouse,Medium,5,Cool,Bike,1,1,2000,1
906,68,Male,1547,Grand Canyon,Nature,3,Breathtaking experience,2022-09-29,5.1,Hiking,4,Hostel,Medium,5,Moderate,Bike,1,0,1500,1
255,46,Female,1092,Eiffel Tower,Urban,4,Not worth the visit,2023-09-07,7.0,Photography,2,Hostel,Low,1,Cool,Public Transport,1,1,5000,0
647,19,Female,1263,Machu Picchu,Adventure,5,Not worth the visit,2024-05-08,6.8,Shopping,2,Hostel,Medium,3,Cool,Car,0,1,1000,0
285,32,Female,1750,Eiffel Tower,Urban,5,Too crowded,2024-07-03,5.0,Dining,4,Resort,Medium,4,Cool,Car,1,1,500,1
910,64,Male,1709,Grand Canyon,Nature,5,Loved the architecture,2021-08-30,1.2,Hiking,1,Hostel,Low,5,Warm,Public Transport,1,0,5000,1
716,52,Female,1847,Grand Canyon,Urban,1,Not worth the visit,2023-03-24,8.9,Dining,2,Guesthouse,Low,2,Warm,Walking,0,1,500,1
607,43,Male,1572,Machu Picchu,Adventure,5,Not worth the visit,2020-09-18,6.0,Sightseeing,2,Hostel,Low,2,Moderate,Bike,1,0,1000,1
384,19,Male,1348,Eiffel Tower,Nature,4,Breathtaking experience,2020-10-12,1.0,Photography,4,Resort,High,4,Warm,Walking,1,0,500,0
116,27,Other,1392,Machu Picchu,Nature,3,Not worth the visit,2021-05-22,9.5,Dining,3,Airbnb,Low,3,Warm,Car,1,1,1000,0
797,57,Other,1860,Grand Canyon,Nature,1,Loved the architecture,2021-06-18,3.4,Dining,0,Hostel,High,2,Warm,Taxi,1,1,3000,1
331,51,Other,1763,Taj Mahal,Adventure,3,Not worth the visit,2024-01-02,7.5,Hiking,4,Hostel,High,1,Warm,Bike,0,0,2000,1
863,21,Other,1044,Machu Picchu,Adventure,5,Too crowded,2023-04-20,8.9,Sightseeing,5,Hostel,Medium,5,Warm,Taxi,1,1,2000,0
413,54,Male,1105,Grand Canyon,Urban,2,Loved the architecture,2022-12-02,1.3,Shopping,4,Hotel,Low,4,Moderate,Car,0,1,1500,1
754,61,Other,1606,Machu Picchu,Adventure,1,Too crowded,2020-12-27,7.2,Dining,1,Hostel,Medium,3,Moderate,Taxi,1,1,1500,0
655,66,Male,1170,Grand Canyon,Nature,2,Loved the architecture,2024-03-22,9.9,Photography,5,Hotel,Medium,5,Moderate,Walking,1,0,2000,0
447,35,Female,1530,Great Wall of China,Adventure,2,Loved the architecture,2022-03-24,9.1,Photography,2,Airbnb,Low,3,Moderate,Taxi,0,0,1500,0
165,51,Female,1913,Taj Mahal,Nature,2,Breathtaking experience,2024-01-07,9.3,Hiking,3,Guesthouse,High,1,Cool,Walking,1,1,1000,0
852,50,Male,1065,Eiffel Tower,Nature,3,Too crowded,2022-07-21,4.6,Dining,5,Hostel,Medium,4,Moderate,Bike,0,1,500,1
122,51,Male,1891,Grand Canyon,Urban,2,Loved the architecture,2023-04-12,1.7,Shopping,3,Airbnb,High,3,Moderate,Bike,0,1,3000,0
175,32,Other,1315,Machu Picchu,Historical,1,Loved the architecture,2022-04-01,4.8,Hiking,0,Resort,Low,1,Cool,Walking,1,0,1500,0
155,40,Female,1692,Machu Picchu,Adventure,5,Too crowded,2023-11-25,1.6,Sightseeing,0,Hotel,Low,1,Moderate,Walking,0,1,2000,0
806,44,Female,1287,Machu Picchu,Historical,3,Too crowded,2020-04-25,2.3,Shopping,1,Guesthouse,Medium,5,Cool,Public Transport,0,1,5000,0
317,54,Other,1033,Eiffel Tower,Urban,4,Loved the architecture,2022-05-30,8.1,Hiking,5,Guesthouse,High,4,Moderate,Bike,1,0,3000,1
979,55,Male,1509,Great Wall of China,Urban,1,Loved the architecture,2023-09-18,2.0,Hiking,2,Resort,Medium,2,Warm,Public Transport,1,1,1500,1
156,47,Other,1077,Taj Mahal,Nature,2,Not worth the visit,2022-05-14,3.9,Sightseeing,4,Airbnb,High,4,Cool,Walking,1,1,5000,0
745,35,Female,1445,Grand Canyon,Historical,3,Not worth the visit,2021-05-19,8.5,Sightseeing,4,Hotel,High,4,Cool,Public Transport,0,1,1500,1
990,41,Male,1805,Taj Mahal,Urban,3,Amazing view,2021-11-28,3.3,Dining,0,Resort,Low,2,Moderate,Walking,1,0,2000,0
811,65,Other,1531,Great Wall of China,Urban,5,Breathtaking experience,2022-11-08,5.3,Photography,4,Hostel,Medium,2,Cool,Public Transport,0,1,3000,1
815,30,Male,1037,Great Wall of China,Adventure,5,Too crowded,2023-06-27,7.9,Photography,4,Hotel,Low,2,Warm,Public Transport,1,0,1500,1
583,32,Other,1892,Taj Mahal,Adventure,1,Amazing view,2020-06-15,1.3,Dining,3,Airbnb,Low,5,Warm,Public Transport,1,0,1000,1
857,49,Female,1797,Eiffel Tower,Historical,2,Not worth the visit,2020-10-25,6.2,Photography,3,Hotel,Low,4,Warm,Public Transport,0,0,1000,1
722,24,Other,1472,Great Wall of China,Urban,1,Loved the architecture,2022-08-30,6.4,Photography,0,Guesthouse,High,5,Moderate,Walking,1,0,1000,0
446,40,Female,1612,Eiffel Tower,Historical,4,Loved the architecture,2022-12-11,7.3,Hiking,1,Hotel,High,5,Warm,Walking,0,1,1500,1
999,56,Female,1093,Great Wall of China,Historical,1,Amazing view,2022-04-23,3.0,Shopping,1,Airbnb,Medium,5,Cool,Public Transport,1,1,500,1
497,54,Female,1241,Great Wall of China,Adventure,1,Too crowded,2022-05-04,5.0,Shopping,2,Hostel,High,3,Warm,Public Transport,0,0,1500,0
779,55,Male,1223,Eiffel Tower,Historical,4,Amazing view,2023-12-31,1.3,Hiking,3,Hotel,Medium,4,Moderate,Public Transport,0,1,1000,1
651,33,Other,1059,Eiffel Tower,Urban,5,Amazing view,2022-12-20,8.9,Hiking,5,Hotel,Low,1,Moderate,Bike,1,0,5000,1
997,24,Male,1562,Grand Canyon,Nature,4,Breathtaking experience,2021-02-10,7.1,Photography,0,Hotel,Medium,1,Cool,Taxi,0,1,1000,0
555,38,Other,1069,Great Wall of China,Nature,3,Too crowded,2022-12-10,1.0,Dining,3,Guesthouse,Low,5,Moderate,Public Transport,1,0,5000,0
116,68,Male,1374,Great Wall of China,Nature,5,Loved the architecture,2022-07-09,3.6,Shopping,4,Guesthouse,Low,4,Warm,Bike,0,0,3000,0
242,30,Female,1763,Taj Mahal,Adventure,5,Amazing view,2020-02-12,4.7,Hiking,5,Hotel,Low,4,Cool,Car,0,0,2000,1
820,19,Male,1743,Eiffel Tower,Urban,4,Not worth the visit,2023-10-14,9.4,Hiking,0,Airbnb,High,1,Moderate,Public Transport,0,1,1500,0
556,35,Male,1247,Machu Picchu,Urban,3,Loved the architecture,2023-04-06,8.8,Photography,0,Hotel,High,4,Cool,Car,1,1,1500,1
207,36,Female,1121,Taj Mahal,Historical,5,Too crowded,2021-02-13,8.5,Hiking,1,Hotel,Medium,1,Cool,Walking,1,0,1500,0
161,67,Female,1607,Eiffel Tower,Historical,1,Not worth the visit,2023-06-29,4.3,Dining,5,Airbnb,Medium,3,Cool,Taxi,0,0,1000,1
201,19,Male,1968,Eiffel Tower,Adventure,3,Too crowded,2021-02-18,2.5,Photography,5,Airbnb,Low,4,Warm,Taxi,0,0,3000,1
802,43,Other,1239,Machu Picchu,Historical,1,Amazing view,2022-02-18,8.2,Hiking,0,Resort,High,1,Warm,Taxi,1,0,2000,0
345,41,Female,1660,Taj Mahal,Historical,5,Too crowded,2023-06-20,5.6,Hiking,1,Resort,Low,4,Cool,Public Transport,0,0,2000,1
896,33,Male,1911,Grand Canyon,Adventure,3,Loved the architecture,2024-09-11,1.1,Dining,3,Hotel,High,4,Cool,Walking,0,0,1000,0
925,45,Female,1492,Eiffel Tower,Nature,4,Loved the architecture,2020-03-19,8.5,Photography,1,Airbnb,Low,3,Moderate,Car,0,0,1000,0
527,23,Female,1589,Great Wall of China,Nature,3,Not worth the visit,2022-05-22,7.3,Photography,4,Hostel,High,4,Cool,Taxi,1,0,500,0
248,58,Other,1108,Eiffel Tower,Historical,3,Too crowded,2021-11-05,8.3,Shopping,1,Airbnb,Medium,4,Warm,Car,0,1,3000,0
434,50,Female,1239,Machu Picchu,Historical,1,Too crowded,2021-07-09,9.6,Photography,3,Hostel,Medium,5,Moderate,Bike,0,1,1000,0
606,24,Female,1884,Great Wall of China,Adventure,2,Loved the architecture,2023-06-27,2.5,Hiking,2,Resort,Medium,2,Cool,Public Transport,0,0,1500,0
194,68,Male,1597,Machu Picchu,Adventure,5,Amazing view,2024-04-28,3.0,Sightseeing,1,Hotel,High,4,Cool,Bike,1,0,1000,1
978,51,Other,1212,Great Wall of China,Nature,5,Amazing view,2024-03-30,6.0,Shopping,2,Hotel,Medium,1,Warm,Walking,0,1,2000,0
206,25,Female,1152,Eiffel Tower,Adventure,4,Not worth the visit,2022-03-25,8.4,Hiking,0,Airbnb,High,5,Cool,Public Transport,1,1,1500,0
793,22,Female,1848,Grand Canyon,Nature,1,Breathtaking experience,2024-09-13,5.7,Shopping,0,Guesthouse,Medium,2,Warm,Public Transport,0,1,3000,1
114,43,Female,1828,Eiffel Tower,Historical,2,Loved the architecture,2023-06-23,4.9,Dining,3,Hostel,High,3,Cool,Walking,1,1,500,1
874,37,Other,1842,Great Wall of China,Adventure,1,Breathtaking experience,2020-11-13,9.1,Shopping,0,Guesthouse,Low,1,Warm,Bike,0,0,500,1
800,68,Male,1045,Grand Canyon,Historical,4,Amazing view,2022-02-03,8.0,Photography,3,Resort,High,1,Moderate,Walking,0,0,2000,1
828,25,Male,1761,Grand Canyon,Adventure,1,Amazing view,2020-03-31,5.6,Shopping,3,Airbnb,High,2,Moderate,Public Transport,1,0,1500,0
478,31,Female,1254,Taj Mahal,Urban,1,Not worth the visit,2024-01-18,5.3,Sightseeing,4,Airbnb,Medium,1,Cool,Taxi,1,0,3000,0
199,49,Other,1666,Great Wall of China,Urban,5,Breathtaking experience,2020-10-25,5.8,Shopping,0,Resort,Medium,4,Warm,Taxi,0,0,1500,0
332,24,Male,1890,Taj Mahal,Historical,5,Loved the architecture,2020-02-23,2.9,Dining,3,Hostel,Low,3,Cool,Car,0,1,5000,0
773,32,Male,1059,Machu Picchu,Adventure,1,Amazing view,2021-12-11,2.4,Hiking,2,Hostel,Low,3,Cool,Public Transport,1,0,2000,0
425,30,Other,1968,Grand Canyon,Urban,4,Breathtaking experience,2024-07-24,8.3,Photography,2,Resort,Low,5,Warm,Taxi,0,1,5000,1
878,43,Other,1861,Eiffel Tower,Historical,1,Too crowded,2023-07-25,6.9,Photography,5,Hotel,High,1,Moderate,Walking,1,0,1000,0
685,18,Male,1163,Eiffel Tower,Historical,5,Loved the architecture,2022-12-15,8.2,Hiking,2,Hostel,Low,2,Moderate,Bike,0,0,1500,0
103,42,Other,1028,Taj Mahal,Urban,3,Amazing view,2024-05-29,2.0,Shopping,1,Guesthouse,Medium,4,Warm,Car,1,1,2000,1
424,40,Male,1167,Taj Mahal,Adventure,3,Loved the architecture,2021-07-16,2.1,Dining,3,Hotel,Medium,4,Cool,Bike,0,0,1000,1
475,66,Female,1785,Eiffel Tower,Nature,1,Too crowded,2021-04-26,2.7,Shopping,3,Airbnb,Medium,5,Cool,Car,0,1,5000,0
700,32,Female,1417,Machu Picchu,Adventure,3,Too crowded,2023-04-07,9.5,Shopping,1,Resort,High,3,Moderate,Taxi,1,0,2000,0
466,48,Female,1236,Eiffel Tower,Urban,1,Breathtaking experience,2022-03-15,9.7,Sightseeing,2,Guesthouse,High,4,Cool,Taxi,0,1,2000,1
797,39,Other,1845,Eiffel Tower,Urban,1,Breathtaking experience,2024-07-22,5.9,Shopping,1,Hostel,Low,2,Moderate,Public Transport,1,1,3000,0
279,44,Female,1417,Taj Mahal,Urban,2,Too crowded,2022-08-22,8.7,Sightseeing,0,Airbnb,Low,2,Moderate,Bike,0,0,2000,0
951,53,Other,1309,Eiffel Tower,Adventure,1,Not worth the visit,2024-02-05,9.6,Photography,2,Guesthouse,High,5,Warm,Car,0,1,1000,1
294,59,Male,1824,Grand Canyon,Nature,2,Amazing view,2020-11-30,4.6,Dining,4,Guesthouse,Medium,5,Cool,Car,0,1,5000,0
174,22,Other,1149,Machu Picchu,Historical,4,Loved the architecture,2022-06-12,8.4,Hiking,5,Resort,Medium,4,Warm,Bike,1,0,2000,1
573,57,Other,1118,Eiffel Tower,Nature,5,Loved the architecture,2020-03-25,9.7,Photography,4,Hotel,Medium,3,Cool,Taxi,0,0,5000,1
294,41,Other,1532,Great Wall of China,Historical,5,Loved the architecture,2021-03-14,1.9,Shopping,1,Guesthouse,Medium,3,Moderate,Bike,0,1,5000,0
514,26,Female,1958,Eiffel Tower,Urban,2,Loved the architecture,2023-10-09,1.5,Hiking,3,Hostel,Low,3,Warm,Public Transport,0,0,5000,0
132,62,Male,1524,Great Wall of China,Adventure,4,Amazing view,2020-01-18,7.8,Sightseeing,4,Guesthouse,High,3,Moderate,Car,0,0,1000,0
249,24,Other,1757,Great Wall of China,Adventure,2,Amazing view,2020-07-20,5.2,Photography,3,Airbnb,Low,2,Warm,Car,1,0,2000,1
637,23,Other,1230,Eiffel Tower,Adventure,4,Breathtaking experience,2024-04-15,7.9,Sightseeing,0,Guesthouse,Medium,2,Moderate,Public Transport,1,0,500,0
861,36,Other,1435,Great Wall of China,Historical,3,Too crowded,2022-11-13,5.2,Dining,3,Resort,Low,3,Cool,Car,0,1,500,0
978,47,Other,1470,Taj Mahal,Nature,2,Breathtaking experience,2020-02-17,3.4,Sightseeing,3,Hotel,Low,1,Cool,Car,0,1,5000,1
449,18,Female,1839,Machu Picchu,Nature,5,Breathtaking experience,2021-01-18,1.2,Dining,1,Hotel,Low,1,Cool,Public Transport,1,1,5000,1
852,39,Male,1632,Machu Picchu,Urban,1,Loved the architecture,2021-11-11,6.0,Photography,4,Hotel,High,5,Moderate,Car,0,0,3000,1
275,33,Male,1481,Machu Picchu,Urban,2,Not worth the visit,2020-12-27,7.5,Sightseeing,1,Airbnb,High,5,Cool,Taxi,0,1,1500,0
405,60,Other,1655,Taj Mahal,Adventure,5,Amazing view,2024-01-30,1.8,Sightseeing,3,Resort,Low,2,Moderate,Bike,0,0,1500,0
389,30,Other,1208,Taj Mahal,Nature,3,Too crowded,2022-02-09,3.2,Hiking,5,Guesthouse,Low,5,Warm,Car,1,1,2000,0
809,18,Female,1173,Great Wall of China,Urban,4,Amazing view,2024-08-28,4.9,Dining,4,Airbnb,Medium,4,Warm,Public Transport,0,1,5000,0
441,23,Male,1039,Taj Mahal,Adventure,3,Amazing view,2020-09-24,3.1,Dining,4,Guesthouse,Medium,2,Cool,Bike,0,1,500,0
172,57,Female,1505,Machu Picchu,Urban,2,Amazing view,2024-01-15,8.1,Photography,0,Resort,Low,4,Moderate,Public Transport,1,0,1500,1
105,47,Male,1607,Machu Picchu,Nature,5,Amazing view,2024-04-17,8.9,Dining,1,Hotel,High,2,Moderate,Public Transport,0,1,2000,0
454,70,Male,1575,Great Wall of China,Nature,2,Amazing view,2020-07-12,5.0,Dining,2,Guesthouse,High,1,Warm,Car,1,1,3000,0
249,28,Other,1800,Grand Canyon,Urban,1,Amazing view,2021-08-26,1.4,Hiking,3,Airbnb,Low,3,Warm,Walking,1,1,1500,1
252,47,Other,1293,Great Wall of China,Urban,1,Breathtaking experience,2023-03-19,1.9,Dining,1,Hotel,High,1,Warm,Car,1,0,1500,1
366,37,Male,1239,Taj Mahal,Urban,2,Loved the architecture,2022-11-11,2.6,Sightseeing,3,Hostel,High,5,Cool,Car,1,1,5000,1
677,39,Male,1902,Grand Canyon,Historical,1,Loved the architecture,2020-04-23,2.0,Hiking,1,Guesthouse,Low,4,Moderate,Walking,1,0,5000,0
765,27,Other,1430,Grand Canyon,Historical,3,Loved the architecture,2022-01-12,3.0,Hiking,3,Hotel,Medium,2,Moderate,Car,1,1,5000,0
